index,task,url,source,functional_category,profile,required_actions
2059,"Upvote the top ranked feedback left for the PS5 gaming console
Only use http://walmart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.walmart.com,webbench_shopping,transactional_commerce,commerce_platform,['upvote_comment']
2060,"Create a new Holiday wishlist and add a “Nintendo Switch Console” to it
Only use http://walmart.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.walmart.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2206,"Submit a review for ""Sunshine Salon"" in Orlando, FL with a 5-star rating and a descriptive comment about your experience.
Only use http://yellowpages.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.yellowpages.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_review']
2207,"Submit a question on the Homepage's ""Ask a Question"" page about a ""Sunrise Dental Clinic"" listing in Houston, TX to inquire further about their offerings.
Only use http://yellowpages.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.yellowpages.com,webbench_shopping,directory_marketplaces,commerce_platform,['post_question']
2208,"Add a detailed review for ""Global Tech Service"" in Atlanta, GA describing your recent experience with their IT services and assign a 4-star rating.
Only use http://yellowpages.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.yellowpages.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_review']
2209,"Submit customer feedback for ""First Choice Car Rental"" in Minneapolis, MN that includes your overall experience along with service quality ratings.
Only use http://yellowpages.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.yellowpages.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_review']
2210,"Log in to your YellowPages account, create a review for ""Sunshine Salon,"" then delete that review from your profile and confirm its removal.
Only use http://yellowpages.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.yellowpages.com,webbench_shopping,directory_marketplaces,commerce_platform,"['create_review', 'delete_review']"
2306,"Log in to your agent account and create a new rental listing for a 1-bedroom apartment in East Village, including full details such as price, amenities, and address.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_content']
2307,"Log in to your account and create a new favorites list within folders titled ""NYC Dream Rentals,"" adding three distinct Manhattan listings to it.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['add_to_list', 'create_list']"
2308,"Log in as a property owner and submit a new sale listing for your condo in the Upper East Side, ensuring all property details are complete.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_content']
2309,"As a user, set up a saved search alert for 2-bedroom apartments in Brooklyn under $2,500, naming the alert ""Affordable Brooklyn 2BR.""
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_alert']
2310,"Log in to StreetEasy and update your profile by adding detailed contact information along with your property interests.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['update_contact_information']
2311,"As a real estate agent, log in and create a branded profile page for a new luxury apartment listing in Tribeca.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_content']
2312,"Create a favorites list titled ""High-Rise Loves"" in your account and add at least 5 high-rise apartment listings from Manhattan.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['add_to_list', 'create_list']"
2313,"As a property owner, log in and create a new listing for a 3-bedroom apartment in Harlem, including a comprehensive set of property details.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_content']
2314,"Log in as a user and compile a new favorites list titled ""Luxury Rentals,"" adding at least 4 listings from Manhattan's high-end market.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['add_to_list', 'create_list']"
2315,"Find the most affordable apartment south of Houston Street.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,[]
2316,"Log in to your account and set up a new alert for 1-bedroom apartments in NYC under $2,000, naming it ""Budget Apartment Alert.""
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_alert']
2317,"Log in and add a note to your saved search for Brooklyn lofts detailing two features that appeal to you in the listed properties.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['update_list_metadata']
2318,"As a prospective renter, log in and create a custom filter for listings that offer short-term leases, then save the filter for future searches.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_list']
2319,"Log in to your account and bookmark a studio apartment listing in SoHo, adding a note about its proximity to a major subway line.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['add_to_favorite']
2320,"Log in to your account and draft a property description for a potential rental option in Midtown, including details on square footage and amenities.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,['create_content']
2321,"Log in to your account and create a wishlist titled ""Best."" Then remove the wishlist titled ""Best"" confirming its deletion from your list.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['create_list', 'delete_list']"
2322,"Log in to your account, bookmark a note on a certain property. Then locate a previously bookmarked note on a property, and delete the note, then verify its removal.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['add_to_favorite', 'remove_from_favorite']"
2332,"Log in to your account and create and save a search called ""NYC Dream."" Then update your saved search ""NYC Dream"" to include an additional filter for outdoor spaces.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,"['create_list', 'update_list_metadata']"
2333,"While logged in, adjust your advanced filter settings to also include properties in adjacent boroughs beyond Manhattan.
Only use https://streeteasy.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://streeteasy.com,webbench_shopping,directory_marketplaces,commerce_platform,[]
2428,"Create a new wishlist titled ""Office Supplies"" and add the ""Office Favorites Snack Box"" to it.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2429,"Write and submit a product review for the ""Kirkland Signature Ultra Soft Bedding Set"" including a star rating and a comment on its quality.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,['create_review']
2430,"Create a digital shopping list by adding ""Kirkland Signature Almonds (bulk pack) for future order planning.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2431,"Add 2 packs of ""Kirkland Signature AA Batteries"" and 1 pack of ""Kirkland Signature Toilet Paper"" to your cart.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,['add_to_cart']
2432,"Register a new account on Costco.com and then navigate to the membership renewal page to set up auto-renewal for the membership.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,['setup_auto_renewal']
2433,"Build a new ""My Warehouse"" inventory checklist by selecting several products and adding them to the list after checking availability at a store near zip code 10001.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2434,"Log in to your Costco account, add ""Bulk Paper Towels"" to your shopping list, then delete the item and verify its removal from the list.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'remove_from_list']"
2435,"Add a new shipping address in your profile within the zip code 18940, then remove that address and ensure it no longer appears in your saved addresses.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,['update_fulfillment_method']
2441,"Add one pack of ""Kirkland Signature Organic Orange Juice"" to your cart. While reviewing your shopping cart, change the quantity of ""Kirkland Signature Organic Orange Juice"" from one pack to three packs and confirm the updated total price.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_cart', 'update_cart']"
2442,"In your account settings, update your shipping address from ""123 Old St"" to ""456 New Blvd"" and save the changes.
Only use https://www.costco.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.costco.com,webbench_shopping,transactional_commerce,commerce_platform,['update_fulfillment_method']
2549,"Log in to your account, create a new wishlist titled “Home Essentials,” and add both a “Designer Sofa” and a “Coffee Table” from the Furniture category.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2550,"Write and submit a product review for the “John Lewis & Partners Microwave,” including a 4-star rating and a comment of approximately 100 words.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,['create_review']
2551,"Log in to your account, add a “Bracelet Watch” to your wishlist, then remove it, and confirm that it has been successfully deleted from your wishlist.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'remove_from_list']"
2557,"Log in to your John Lewis account, add “Basketball Shoes” to your cart, update the quantity to 2, and confirm the new total price displayed.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_cart', 'update_cart']"
2558,"Create a list named 'Home Essentials"" and update the “Home Essentials” list by adding a “Dining Table” from the Furniture section.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_list', 'create_list']"
2559,"Sign in to your account and change your delivery preference for orders over £50 from home delivery to click-and-collect at a nearby location.
Only use https://www.johnlewis.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.johnlewis.com,webbench_shopping,transactional_commerce,commerce_platform,['update_fulfillment_method']
2606,"Use the ""Nike By You"" customization tool to design a custom pair of sneakers with a blue color scheme, then save the design.
Only use https://www.nike.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nike.com,webbench_shopping,transactional_commerce,commerce_platform,['create_content']
2607,"Write and submit a product review for a pair of Nike running shoes, including a 5-star rating and comments on comfort and style.
Only use https://www.nike.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nike.com,webbench_shopping,transactional_commerce,commerce_platform,['create_review']
2608,"Log in to your Nike account, add a product (such as a pair of Nike soccer cleats) to your cart, then remove the product and confirm its deletion from the cart.
Only use https://www.nike.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nike.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_cart', 'remove_from_cart']"
2609,"Within your Nike account settings, create a temporary saved shipping address of ""1234 Smith Drive, New York, NY 10001"" from your profile. Then remove it and verify its removal.
Only use https://www.nike.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nike.com,webbench_shopping,transactional_commerce,commerce_platform,['update_fulfillment_method']
2615,"Add Nike Air Force 1 product to your cart, then update the shopping cart quantity from one pair to two pairs of the item.
Only use https://www.nike.com/ to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",https://www.nike.com,webbench_shopping,transactional_commerce,commerce_platform,"['add_to_cart', 'update_cart']"
